fold,model,scenario,k,status,train_expected_risk,cutpoints,weeks,counts,repeat,scale,effective_groups,merged_cuts,merged_weeks,merged_counts,fraction_at_25,mean_week
0,q3_basic,low_delay,4,bootstrap_conditional,0.1699769679211594,"[28.9759443680863, 30.483268680000002, 34.01253445026795]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[29, 86, 105, 47]",4,0.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1754789959720141,"[29.26591345677795, 30.406106735, 31.996085665000003]","[11.0, 11.0, 11.0, 11.0]","[41, 61, 63, 102]",4,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.1754789959720141,"[29.26591345677795, 30.406106735, 31.996085665000003]","[11.0, 11.0, 11.0, 11.0]","[41, 61, 63, 102]",4,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1564286897542124,"[28.9759443680863, 30.47595403, 34.6456217064828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[29, 83, 122, 33]",4,0.5,2,[34.6456217064828],"[12.857142857142858, 25.0]","[234, 33]",0.12359550561797752,14.357945425361157
0,q2,low_delay,4,bootstrap_conditional,0.167756555758476,"[28.938497648086297, 29.50395123401475, 30.0856258249674]","[12.428571428571429, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 26, 25, 189]",4,0.5,2,[28.938497648086297],"[12.428571428571429, 12.857142857142858]","[27, 240]",0.0,12.813804173354734
0,q2,medium_delay,4,bootstrap_conditional,0.172128743356761,"[29.26591345677795, 29.92762346, 30.84344416]","[11.0, 11.0, 11.0, 11.0]","[41, 28, 63, 135]",4,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,high_delay,4,bootstrap_conditional,0.172128743356761,"[29.26591345677795, 29.92762346, 30.84344416]","[11.0, 11.0, 11.0, 11.0]","[41, 28, 63, 135]",4,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1565439162744438,"[29.130029079670052, 30.48501834, 34.6456217064828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[32, 86, 116, 33]",4,0.5,2,[34.6456217064828],"[12.857142857142858, 25.0]","[234, 33]",0.12359550561797752,14.357945425361157
0,q3_basic,low_delay,4,bootstrap_conditional,0.1676556325724147,"[29.20491842677795, 31.820637599999998, 34.178481535470354]","[11.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[39, 122, 62, 44]",4,0.5,2,[29.20491842677795],"[11.857142857142858, 12.857142857142858]","[39, 228]",0.0,12.711075441412522
0,q3_basic,medium_delay,4,bootstrap_conditional,0.171818214768963,"[29.26591345677795, 29.815292053799652, 30.3529487489287]","[11.0, 11.0, 11.0, 11.0]","[41, 25, 35, 166]",4,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.171818214768963,"[29.26591345677795, 29.815292053799652, 30.3529487489287]","[11.0, 11.0, 11.0, 11.0]","[41, 25, 35, 166]",4,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1526822749143917,"[28.938497648086297, 29.50395123401475, 30.0856258249674]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 26, 25, 189]",4,1.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,low_delay,4,bootstrap_conditional,0.1615674172019604,"[29.26591345677795, 30.3017749204332, 30.60783565533905]","[11.0, 11.0, 12.0, 12.857142857142858]","[41, 59, 25, 142]",4,1.0,3,"[30.3017749204332, 30.60783565533905]","[11.0, 12.0, 12.857142857142858]","[100, 25, 142]",0.0,12.081326912787587
0,q2,medium_delay,4,bootstrap_conditional,0.1632724410442719,"[29.32178088201715, 30.48501834, 34.5435630114828]","[11.0, 11.0, 11.0, 11.0]","[44, 74, 114, 35]",4,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,high_delay,4,bootstrap_conditional,0.1632724410442719,"[29.32178088201715, 30.48501834, 34.5435630114828]","[11.0, 11.0, 11.0, 11.0]","[44, 74, 114, 35]",4,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1522625428164781,"[29.080808982556952, 31.3328724074796, 35.55795257478585]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[31, 116, 95, 25]",4,1.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,low_delay,4,bootstrap_conditional,0.1609701284859363,"[30.0196636680224, 30.2646582128532, 30.84344416]","[11.0, 12.857142857142858, 11.142857142857142, 12.857142857142858]","[71, 25, 36, 135]",4,1.0,4,"[30.0196636680224, 30.2646582128532, 30.84344416]","[11.0, 12.857142857142858, 11.142857142857142, 12.857142857142858]","[71, 25, 36, 135]",0.0,12.13215623327983
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1625037528752839,"[29.26591345677795, 30.483268680000002, 32.2768860333865]","[11.0, 11.0, 11.0, 11.0]","[41, 74, 60, 92]",4,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.1625037528752839,"[29.26591345677795, 30.483268680000002, 32.2768860333865]","[11.0, 11.0, 11.0, 11.0]","[41, 74, 60, 92]",4,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1526730870832501,"[28.938497648086297, 29.50395123401475, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 26, 30, 184]",4,1.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,low_delay,4,bootstrap_conditional,0.1608234088551899,"[29.26591345677795, 30.47595403, 32.1885791644288]","[11.0, 11.0, 11.0, 12.857142857142858]","[41, 71, 62, 93]",4,1.5,2,[32.1885791644288],"[11.0, 12.857142857142858]","[174, 93]",0.0,11.646869983948635
0,q2,medium_delay,4,bootstrap_conditional,0.1615341917532103,"[29.26591345677795, 29.815292053799652, 31.235651975]","[11.0, 11.0, 11.0, 11.0]","[41, 25, 72, 129]",4,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,high_delay,4,bootstrap_conditional,0.1615341917532103,"[29.26591345677795, 29.815292053799652, 31.235651975]","[11.0, 11.0, 11.0, 11.0]","[41, 25, 72, 129]",4,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1520812279584831,"[28.938497648086297, 29.50395123401475, 30.0856258249674]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 26, 25, 189]",4,1.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,low_delay,4,bootstrap_conditional,0.15994854259365,"[31.743230699999998, 32.7032818769354, 33.6521916860684]","[11.0, 12.857142857142858, 11.428571428571429, 12.857142857142858]","[160, 28, 25, 54]",4,1.5,4,"[31.743230699999998, 32.7032818769354, 33.6521916860684]","[11.0, 12.857142857142858, 11.428571428571429, 12.857142857142858]","[160, 28, 25, 54]",0.0,11.610486891385769
0,q3_basic,medium_delay,4,bootstrap_conditional,0.1604730495493016,"[29.26591345677795, 29.975810298022402, 31.016566405]","[11.0, 11.0, 11.0, 11.0]","[41, 29, 63, 134]",4,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.1604730495493016,"[29.26591345677795, 29.975810298022402, 31.016566405]","[11.0, 11.0, 11.0, 11.0]","[41, 29, 63, 134]",4,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1638155148767869,"[28.33249185, 29.15560064, 29.9478781980224]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 35, 179]",5,0.0,2,[29.9478781980224],"[12.857142857142858, 25.0]","[88, 179]",0.6704119850187266,20.99785981808454
0,q2,low_delay,4,bootstrap_conditional,0.1919429335592222,"[28.33249185, 29.15560064, 35.971755044999995]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 187, 27]",5,0.0,2,[35.971755044999995],"[12.857142857142858, 25.0]","[240, 27]",0.10112359550561797,14.085072231139646
0,q2,medium_delay,4,bootstrap_conditional,0.2112872112868628,"[28.995840137890752, 30.060693649999997, 30.63776876310955]","[11.0, 11.0, 11.0, 11.0]","[42, 53, 30, 142]",5,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,high_delay,4,bootstrap_conditional,0.2112872112868628,"[28.995840137890752, 30.060693649999997, 30.63776876310955]","[11.0, 11.0, 11.0, 11.0]","[42, 53, 30, 142]",5,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1642781288997486,"[28.33249185, 29.15560064, 30.098750285]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 43, 171]",5,0.0,2,[30.098750285],"[12.857142857142858, 25.0]","[96, 171]",0.6404494382022472,20.634028892455856
0,q3_basic,low_delay,4,bootstrap_conditional,0.1925934245172632,"[28.33249185, 29.15560064, 35.614437525]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 184, 30]",5,0.0,2,[35.614437525],"[12.857142857142858, 25.0]","[237, 30]",0.11235955056179775,14.221508828250402
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2126869058097267,"[28.995840137890752, 30.119388739999998, 30.60783565533905]","[11.0, 11.0, 11.0, 11.0]","[42, 55, 27, 143]",5,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.2126869058097267,"[28.995840137890752, 30.119388739999998, 30.60783565533905]","[11.0, 11.0, 11.0, 11.0]","[42, 55, 27, 143]",5,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1631545829778221,"[28.50632113, 29.415395388195698, 30.456294565]","[12.857142857142858, 25.0, 25.0, 25.0]","[32, 26, 53, 156]",5,0.5,2,[28.50632113],"[12.857142857142858, 25.0]","[32, 235]",0.8801498127340824,23.544676297485285
0,q2,low_delay,4,bootstrap_conditional,0.1999746587407386,"[28.33249185, 29.15560064, 34.6462914764828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 175, 39]",5,0.5,2,[34.6462914764828],"[12.857142857142858, 25.0]","[228, 39]",0.14606741573033707,14.630818619582666
0,q2,medium_delay,4,bootstrap_conditional,0.2245190987984262,"[28.9759443680863, 29.80803022604035, 36.379591695]","[11.0, 11.0, 11.0, 12.857142857142858]","[41, 41, 159, 26]",5,0.5,2,[36.379591695],"[11.0, 12.857142857142858]","[241, 26]",0.0,11.180845371856607
0,q2,high_delay,4,bootstrap_conditional,0.2247130879992409,"[28.9759443680863, 29.80803022604035, 30.68221255328655]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 45, 140]",5,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1635178063755309,"[28.376274255, 29.37922573701715, 30.0196636680224]","[24.857142857142858, 12.857142857142858, 25.0, 25.0]","[31, 25, 33, 178]",5,0.5,3,"[28.376274255, 29.37922573701715]","[24.857142857142858, 12.857142857142858, 25.0]","[31, 25, 211]",0.7902621722846442,23.846441947565545
0,q3_basic,low_delay,4,bootstrap_conditional,0.2003156839974233,"[28.33249185, 29.15560064, 34.6462914764828]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 175, 39]",5,0.5,2,[34.6462914764828],"[12.857142857142858, 25.0]","[228, 39]",0.14606741573033707,14.630818619582666
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2261841227124856,"[28.9759443680863, 29.80803022604035, 35.614437525]","[11.0, 11.0, 11.0, 12.857142857142858]","[41, 41, 155, 30]",5,0.5,2,[35.614437525],"[11.0, 12.857142857142858]","[237, 30]",0.0,11.208667736757624
0,q3_basic,high_delay,4,bootstrap_conditional,0.2264839659548854,"[29.02420649077765, 30.75052001013085, 32.7032818769354]","[11.0, 11.0, 11.0, 11.0]","[43, 87, 53, 84]",5,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1598271263871692,"[28.870021235, 30.132707290972853, 34.111694459999995]","[25.0, 25.0, 25.0, 25.0]","[38, 60, 119, 50]",5,1.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2111453172053958,"[28.33249185, 29.716817785, 32.472161990000004]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 47, 102, 91]",5,1.0,2,[32.472161990000004],"[12.857142857142858, 25.0]","[176, 91]",0.3408239700374532,16.995719636169074
0,q2,medium_delay,4,bootstrap_conditional,0.2470895943818725,"[31.5818103399317, 32.41381647855615, 33.35885589395795]","[11.0, 11.714285714285714, 12.571428571428571, 12.857142857142858]","[149, 25, 25, 68]",5,1.0,4,"[31.5818103399317, 32.41381647855615, 33.35885589395795]","[11.0, 11.714285714285714, 12.571428571428571, 12.857142857142858]","[149, 25, 25, 68]",0.0,11.686998394863563
0,q2,high_delay,4,bootstrap_conditional,0.2485944594535576,"[28.9759443680863, 29.80803022604035, 30.483268680000002]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 32, 153]",5,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1595870298329625,"[28.9759443680863, 31.900383252459548, 34.24950479]","[25.0, 25.0, 25.0, 25.0]","[41, 113, 64, 49]",5,1.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2111750067940559,"[28.870021235, 30.65373823440025, 32.1885791644288]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[38, 88, 40, 101]",5,1.0,2,[32.1885791644288],"[12.857142857142858, 25.0]","[166, 101]",0.3782771535580524,17.45050829320492
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2490686530895512,"[28.9759443680863, 32.1885791644288, 33.39248082804695]","[11.0, 11.0, 12.571428571428571, 12.857142857142858]","[41, 125, 35, 66]",5,1.0,3,"[32.1885791644288, 33.39248082804695]","[11.0, 12.571428571428571, 12.857142857142858]","[166, 35, 66]",0.0,11.66506153023007
0,q3_basic,high_delay,4,bootstrap_conditional,0.2508990927703633,"[28.9759443680863, 29.80803022604035, 30.63776876310955]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 43, 142]",5,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1664397449322834,"[28.33249185, 29.15560064, 29.9478781980224]","[12.857142857142858, 25.0, 25.0, 25.0]","[27, 26, 35, 179]",5,1.5,2,[28.33249185],"[12.857142857142858, 25.0]","[27, 240]",0.898876404494382,23.77207062600321
0,q2,low_delay,4,bootstrap_conditional,0.2105596465561933,"[28.813373329999997, 29.858344816033252, 33.6163850333305]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[37, 48, 122, 60]",5,1.5,2,[33.6163850333305],"[12.857142857142858, 25.0]","[207, 60]",0.2247191011235955,15.585874799357946
0,q2,medium_delay,4,bootstrap_conditional,0.2396212799349974,"[28.9759443680863, 33.71727917055455, 35.1443427240727]","[11.0, 11.0, 11.428571428571429, 12.857142857142858]","[41, 167, 25, 34]",5,1.5,3,"[33.71727917055455, 35.1443427240727]","[11.0, 11.428571428571429, 12.857142857142858]","[208, 25, 34]",0.0,11.27661851257357
0,q2,high_delay,4,bootstrap_conditional,0.2400736376228263,"[28.9759443680863, 29.80803022604035, 30.483268680000002]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 32, 153]",5,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1664316471232312,"[28.938497648086297, 30.098750285, 33.7914881176594]","[25.0, 25.0, 25.0, 25.0]","[39, 57, 114, 57]",5,1.5,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2107759463160391,"[28.33249185, 29.15560064, 33.71727917055455]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[27, 26, 155, 59]",5,1.5,2,[33.71727917055455],"[12.857142857142858, 25.0]","[208, 59]",0.2209737827715356,15.54039593365436
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2414022419848678,"[29.32178088201715, 33.411452741852145, 34.6462914764828]","[11.0, 11.0, 11.714285714285714, 12.857142857142858]","[55, 148, 25, 39]",5,1.5,3,"[33.411452741852145, 34.6462914764828]","[11.0, 11.714285714285714, 12.857142857142858]","[203, 25, 39]",0.0,11.338148742643124
0,q3_basic,high_delay,4,bootstrap_conditional,0.2420285523701511,"[28.9759443680863, 29.80803022604035, 30.483268680000002]","[11.0, 11.0, 11.0, 11.0]","[41, 41, 32, 153]",5,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1330948650476502,"[29.0780592777865, 29.756464415, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[27, 35, 46, 159]",6,0.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2014245712782721,"[29.0518100428869, 29.7859335372407, 31.373618482277948]","[12.857142857142858, 12.857142857142858, 25.0, 25.0]","[26, 39, 67, 135]",6,0.0,2,[29.7859335372407],"[12.857142857142858, 25.0]","[65, 202]",0.7565543071161048,22.04387372926699
0,q2,medium_delay,4,bootstrap_conditional,0.2513005248332438,"[29.0518100428869, 29.7458871954643, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 25, 190]",6,0.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,high_delay,4,bootstrap_conditional,0.264297926004422,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1332284707862556,"[29.0780592777865, 29.756464415, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[27, 35, 46, 159]",6,0.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.200205542331415,"[29.35954207201715, 30.163447343292603, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 40, 40, 146]",6,0.0,4,"[29.35954207201715, 30.163447343292603, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 40, 40, 146]",0.6966292134831461,21.316211878009632
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2507999475503862,"[29.0518100428869, 29.7458871954643, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 25, 190]",6,0.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,high_delay,4,bootstrap_conditional,0.2635509667053876,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1318563426120294,"[29.152824510000002, 30.4768398, 32.55993621748835]","[25.0, 25.0, 25.0, 25.0]","[33, 68, 77, 89]",6,0.5,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2008980083129919,"[29.401891363195702, 30.406106735, 32.3549828705588]","[12.857142857142858, 25.0, 25.0, 25.0]","[46, 40, 78, 103]",6,0.5,2,[29.401891363195702],"[12.857142857142858, 25.0]","[46, 221]",0.8277153558052435,22.9079721776351
0,q2,medium_delay,4,bootstrap_conditional,0.2518018632960966,"[29.10705821745655, 29.7859335372407, 30.435518495]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[28, 37, 25, 177]",6,0.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,high_delay,4,bootstrap_conditional,0.265746624924712,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1320573414041435,"[29.0780592777865, 29.756464415, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[27, 35, 46, 159]",6,0.5,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.1997806842444132,"[29.35954207201715, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 49, 31, 146]",6,0.5,4,"[29.35954207201715, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 49, 31, 146]",0.7303370786516854,21.725521669341894
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2510194077017924,"[29.0780592777865, 29.760862715000002, 30.46963577]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 36, 37, 167]",6,0.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,high_delay,4,bootstrap_conditional,0.2645644767505606,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1330542210761069,"[29.130029079670052, 30.4768398, 32.423729663906755]","[25.0, 25.0, 25.0, 25.0]","[30, 71, 73, 93]",6,1.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2024014128586161,"[29.23587997, 30.13270729597285, 31.66284253]","[12.857142857142858, 25.0, 25.0, 25.0]","[37, 41, 62, 127]",6,1.0,2,[29.23587997],"[12.857142857142858, 25.0]","[37, 230]",0.8614232209737828,23.31728196896736
0,q2,medium_delay,4,bootstrap_conditional,0.2509330412596572,"[29.0518100428869, 29.7458871954643, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 25, 190]",6,1.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,high_delay,4,bootstrap_conditional,0.2639334478976611,"[29.37857702, 30.70173971, 31.6993715345789]","[11.0, 11.0, 11.0, 11.0]","[42, 66, 33, 126]",6,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1332227859747371,"[29.652620804999998, 30.84344416, 32.54021816248835]","[25.0, 25.0, 25.0, 25.0]","[49, 65, 63, 90]",6,1.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2014684304804248,"[29.0518100428869, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[26, 64, 31, 146]",6,1.0,4,"[29.0518100428869, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[26, 64, 31, 146]",0.7865168539325843,22.407704654895667
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2501769642376397,"[29.0518100428869, 29.7458871954643, 30.119401915]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 25, 190]",6,1.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,high_delay,4,bootstrap_conditional,0.2628165217015997,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1379140706750233,"[29.0780592777865, 29.756464415, 30.70173971]","[25.0, 25.0, 25.0, 25.0]","[27, 35, 46, 159]",6,1.5,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2070132631521142,"[29.531086350000002, 30.406106735, 31.6993715345789]","[12.857142857142858, 25.0, 25.0, 25.0]","[48, 38, 55, 126]",6,1.5,2,[29.531086350000002],"[12.857142857142858, 25.0]","[48, 219]",0.8202247191011236,22.81701444622793
0,q2,medium_delay,4,bootstrap_conditional,0.2541201019086829,"[29.0518100428869, 29.7458871954643, 31.21939287]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[26, 26, 71, 144]",6,1.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,high_delay,4,bootstrap_conditional,0.2650430119500262,"[29.172108809999997, 30.483268680000002, 31.5998670897147]","[11.0, 11.0, 11.0, 11.0]","[36, 67, 35, 129]",6,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1380927571402911,"[29.152824510000002, 30.456294565, 32.55993621748835]","[25.0, 25.0, 25.0, 25.0]","[33, 66, 79, 89]",6,1.5,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2060368522391512,"[29.35954207201715, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 49, 31, 146]",6,1.5,4,"[29.35954207201715, 30.435518495, 31.145124715]","[12.857142857142858, 25.0, 12.857142857142858, 25.0]","[41, 49, 31, 146]",0.7303370786516854,21.725521669341894
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2533505222288746,"[29.4326964231957, 31.0253201733632, 31.6993715345789]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[47, 69, 25, 126]",6,1.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,high_delay,4,bootstrap_conditional,0.2639186997047346,"[29.172108809999997, 30.3483792711496, 31.2908888938616]","[11.0, 11.0, 11.0, 11.0]","[36, 48, 45, 138]",6,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1691206972186118,"[29.050455725677253, 30.11780753, 32.2768860333865]","[25.0, 25.0, 25.0, 25.0]","[42, 53, 77, 95]",7,0.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2225572973928884,"[28.376274255, 29.20491842677795, 32.76497852]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 25, 137, 77]",7,0.0,2,[32.76497852],"[12.857142857142858, 25.0]","[190, 77]",0.2883895131086142,16.359015516318888
0,q2,medium_delay,4,bootstrap_conditional,0.2528871916293629,"[28.65945323, 33.307927785000004, 34.4547953514828]","[11.0, 11.0, 11.571428571428571, 12.857142857142858]","[34, 170, 25, 38]",7,0.0,3,"[33.307927785000004, 34.4547953514828]","[11.0, 11.571428571428571, 12.857142857142858]","[204, 25, 38]",0.0,11.317817014446227
0,q2,high_delay,4,bootstrap_conditional,0.2533348903892291,"[28.73530863, 29.815292053799652, 30.6746588676868]","[11.0, 11.0, 11.0, 11.0]","[35, 42, 50, 140]",7,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.169450485324368,"[28.938497648086297, 29.815292053799652, 32.76497852]","[25.0, 25.0, 25.0, 25.0]","[39, 38, 113, 77]",7,0.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2223751230965185,"[29.20491842677795, 30.761083097004153, 33.35885589395795]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[53, 78, 79, 57]",7,0.0,2,[33.35885589395795],"[12.857142857142858, 25.0]","[210, 57]",0.21348314606741572,15.44943820224719
